input	output	language
Ajja kudda mu bigere bya Eliahu Ben-Elissar , eyaliko omubaka wa Israel mu Misiri era munnabyabufuzi w 'ekibiina kya Likud eky 'eddyo .	Ajja_O kudda_O mu_O bigere_O bya_O Eliahu_B-PER Ben-Elissar_I-PER ,_O eyaliko_O omubaka_O wa_O Israel_O mu_O Misiri_B-LOC era_O munnabyabufuzi_O w_O 'ekibiina_O kya_O Likud_B-ORG eky_O 'eddyo_O ._O	lug
Israel ku Lwokusatu yasindika Syria obubaka , okuyita mu Washington , ng 'egamba nti yeemalidde ku mirembe era ng 'eyagala okutandika emboozi awatali biragiro .	Israel_B-LOC ku_O Lwokusatu_O yasindika_O Syria_B-LOC obubaka_O ,_O okuyita_O mu_O Washington_B-LOC ,_O ng_O 'egamba_O nti_O yeemalidde_O ku_O mirembe_O era_O ng_O 'eyagala_O okutandika_O emboozi_O awatali_O biragiro_O ._O	lug
Wabula yavumiridde Damascus olw 'okutonda kye yayise embeera ey 'obulabe .	Wabula_O yavumiridde_O Damascus_B-LOC olw_O 'okutonda_O kye_O yayise_O embeera_O ey_O 'obulabe_O ._O	lug
Syria yalumiriza Isirayiri ku Lwokusatu nti yatandikawo kaweefube w 'ekyewuunyo ku ggwanga eryo oluvannyuma lwa ttivvi ya Isirayiri okutegeeza nti Damascus gye buvuddeko yakebera bbomu ya missile .	Syria_B-LOC yalumiriza_O Isirayiri_B-LOC ku_O Lwokusatu_O nti_O yatandikawo_O kaweefube_O w_O 'ekyewuunyo_O ku_O ggwanga_O eryo_O oluvannyuma_O lwa_O ttivvi_O ya_O Isirayiri_O okutegeeza_O nti_O Damascus_B-LOC gye_O buvuddeko_O yakebera_O bbomu_O ya_O missile_O ._O	lug
Yagambye nti ebyokulwanyisa bye yagula byali bya kwewozaako .	Yagambye_O nti_O ebyokulwanyisa_O bye_O yagula_O byali_O bya_O kwewozaako_O ._O	lug
Obulumbaganyi bweyongedde okuva Ssaabaminisita wa Isirayiri Benjamin Netanyahu bwe yatwala obuvunaanyizibwa mu June nga yeeyama okukuuma Golan Heights Isirayiri gye yawamba mu Syria mu lutalo lw 'omu Middle East mu 1967 .	Obulumbaganyi_O bweyongedde_O okuva_O Ssaabaminisita_O wa_O Isirayiri_O Benjamin_B-PER Netanyahu_I-PER bwe_O yatwala_O obuvunaanyizibwa_O mu_O June_O nga_O yeeyama_O okukuuma_O Golan_B-LOC Heights_I-LOC Isirayiri_B-LOC gye_O yawamba_O mu_O Syria_B-LOC mu_O lutalo_O lw_O 'omu_O Middle_B-LOC East_I-LOC mu_O 1967_O ._O	lug
Empuliziganya y 'emirembe wakati wa Israel ne Syria ebadde emaze ebbanga ddene ku Golan okuva mu 1991 newankubadde nga gavumenti eyaliwo emaze ebbanga ddene ng 'eyagala okuwaayo ku nsonga za Golan .	Empuliziganya_O y_O 'emirembe_O wakati_O wa_O Israel_O ne_O Syria_O ebadde_O emaze_O ebbanga_O ddene_O ku_O Golan_B-LOC okuva_O mu_O 1991_O newankubadde_O nga_O gavumenti_O eyaliwo_O emaze_O ebbanga_O ddene_O ng_O 'eyagala_O okuwaayo_O ku_O nsonga_O za_O Golan_B-LOC ._O	lug
Enkuŋŋaana z 'emirembe wakati w 'ebitundu byombi zaabaddewo mu February .	Enkuŋŋaana_O z_O 'emirembe_O wakati_O w_O 'ebitundu_O byombi_O zaabaddewo_O mu_O February_O ._O	lug
" Amawulire agava e Ddamasiko mabi , si malungi .	"_O Amawulire_O agava_O e_O Ddamasiko_B-LOC mabi_O ,_O si_O malungi_O ._O	lug
Bannamawulire ...	Bannamawulire_O ..._O	lug
bijjudde ebigambo n 'ebigambo ebiteekwa okuba nga byeraliikiriza ...	bijjudde_O ebigambo_O n_O 'ebigambo_O ebiteekwa_O okuba_O nga_O byeraliikiriza_O ..._O	lug
Embeera eno ey 'obutonde ya bulabe nnyo kubanga abo abagisaasaanya bayinza okufuuka abasibe baayo , " Levy bwe yagambye .	Embeera_O eno_O ey_O 'obutonde_O ya_O bulabe_O nnyo_O kubanga_O abo_O abagisaasaanya_O bayinza_O okufuuka_O abasibe_O baayo_O ,_O "_O Levy_B-PER bwe_O yagambye_O ._O	lug
" Tusuubira okuva mu Syria , singa amaaso gaayo gali ku mirembe , nti kijja kuddamu obubaka bwa Isirayiri okuyingira mu nteeseganya z 'emirembe kubanga ekyo kye kiruubirirwa kyaffe , " bwe yagambye .	"_O Tusuubira_O okuva_O mu_O Syria_B-LOC ,_O singa_O amaaso_O gaayo_O gali_O ku_O mirembe_O ,_O nti_O kijja_O kuddamu_O obubaka_O bwa_O Isirayiri_B-LOC okuyingira_O mu_O nteeseganya_O z_O 'emirembe_O kubanga_O ekyo_O kye_O kiruubirirwa_O kyaffe_O ,_O "_O bwe_O yagambye_O ._O	lug
Tetwagala lutalo , Katonda akikuume .	Tetwagala_O lutalo_O ,_O Katonda_B-PER akikuume_O ._O	lug
Tewali n 'omu aganyulwa mu ntalo . "	Tewali_O n_O 'omu_O aganyulwa_O mu_O ntalo_O ._O "_O	lug
Ttivvi ya Channel Two ya Israel yagambye nti Damascus yasindika " akabonero akatuula " eri Israel .	Ttivvi_O ya_O Channel_B-ORG Two_I-ORG ya_O Israel_B-LOC yagambye_O nti_O Damascus_B-LOC yasindika_O "_O akabonero_O akatuula_O "_O eri_O Israel_B-LOC ._O	lug
Tewaaliwo nsibuko ya lipoota eyo .	Tewaaliwo_O nsibuko_O ya_O lipoota_O eyo_O ._O	lug
Abavvuunuzi ba Netanyahu ne Levy bagamba nti tebasobola kukikakasa .	Abavvuunuzi_O ba_O Netanyahu_B-PER ne_O Levy_B-PER bagamba_O nti_O tebasobola_O kukikakasa_O ._O	lug
Ttivvi era yagambye nti Netanyahu yaweereza obubaka okukkakkanya Syria ng 'ayita e Cairo , Amerika ne Moscow .	Ttivvi_O era_O yagambye_O nti_O Netanyahu_B-PER yaweereza_O obubaka_O okukkakkanya_O Syria_B-LOC ng_O 'ayita_O e_O Cairo_B-LOC ,_O Amerika_B-LOC ne_O Moscow_B-LOC ._O	lug
Omwogezi w' ebweru wa Poland agaanye bannamukadde abali mu Libya .	Omwogezi_O w'_O ebweru_O wa_O Poland_O agaanye_O bannamukadde_O abali_O mu_O Libya_B-LOC ._O	lug
TUNISI 1996-08-22 bye bye bye bye bye	TUNISI_B-LOC 1996-08-22_O bye_O bye_O bye_O bye_O bye_O	lug
Munnamateeka wa Poland ku Lwokuna yeegaanyi lipooti eyafulumiziddwa mu lupapula lw 'amawulire olw 'e Poland wiiki eno nti Libya yali egaana okuwa abajjanjabi 100 ab 'omu Poland viza ez 'okuddayo eka oluvannyuma lw 'okukolera mu ggwanga erya North Africa .	Munnamateeka_O wa_O Poland_O ku_O Lwokuna_O yeegaanyi_O lipooti_O eyafulumiziddwa_O mu_O lupapula_O lw_O 'amawulire_O olw_O 'e_O Poland_O wiiki_O eno_O nti_O Libya_B-LOC yali_O egaana_O okuwa_O abajjanjabi_O 100_O ab_O 'omu_O Poland_O viza_O ez_O 'okuddayo_O eka_O oluvannyuma_O lw_O 'okukolera_O mu_O ggwanga_O erya_O North_O Africa_O ._O	lug
" Kino si kituufu .	"_O Kino_O si_O kituufu_O ._O	lug
Yagambye nti bateebereza nti waliwo abajjanjabi Abapolandi 800 abakolera mu Libya .	Yagambye_O nti_O bateebereza_O nti_O waliwo_O abajjanjabi_O Abapolandi_O 800_O abakolera_O mu_O Libya_B-LOC ._O	lug
Abakulembeze babiri ab 'oludda oluvuganya Iran basisinkanye e Baghdad .	Abakulembeze_O babiri_O ab_O 'oludda_O oluvuganya_O Iran_O basisinkanye_O e_O Baghdad_B-LOC ._O	lug
Hassan Hafidh	Hassan_B-PER Hafidh_I-PER	lug
BAGHDAD 1996-08-22 bye bye bye bye bye bye bye	BAGHDAD_B-LOC 1996-08-22_O bye_O bye_O bye_O bye_O bye_O bye_O bye_O	lug
Ekibinja ky 'Abairaani abali mu buwaŋŋanguse mu Iraq ku Lwokuna beeyamye okuwagira abajaasi ba Iran aba Kurd oluvannyuma lw 'okulumbibwa amagye ga Iran munda mu Iraq omwezi oguwedde .	Ekibinja_O ky_O 'Abairaani_O abali_O mu_O buwaŋŋanguse_O mu_O Iraq_B-LOC ku_O Lwokuna_O beeyamye_O okuwagira_O abajaasi_O ba_O Iran_B-LOC aba_O Kurd_O oluvannyuma_O lw_O 'okulumbibwa_O amagye_O ga_O Iran_O munda_O mu_O Iraq_B-LOC omwezi_O oguwedde_O ._O	lug
" Rajavi yaggumiza nti aba Iranian Resistance bajja kugenda mu maaso n 'okuyimirira oludda n 'oludda ne bannaggwanga baabwe Abakoodi n 'oludda lw 'aba Iranian Kurdistan , " bw 'egamba .	"_O Rajavi_O yaggumiza_O nti_O aba_O Iranian_O Resistance_B-ORG bajja_O kugenda_O mu_O maaso_O n_O 'okuyimirira_O oludda_O n_O 'oludda_O ne_O bannaggwanga_O baabwe_O Abakoodi_O n_O 'oludda_O lw_O 'aba_O Iranian_O Kurdistan_B-LOC ,_O "_O bw_O 'egamba_O ._O	lug
Omwogezi w 'ekibiina kino agambye nti olukuŋŋaana luno " lulaga omukago omupya wakati wa Mujahideen Khalq n 'abavuganya ba Kurdi ba Iran " .	Omwogezi_O w_O 'ekibiina_O kino_O agambye_O nti_O olukuŋŋaana_O luno_O "_O lulaga_O omukago_O omupya_O wakati_O wa_O Mujahideen_B-ORG Khalq_I-ORG n_O 'abavuganya_O ba_O Kurdi_O ba_O Iran_O "_O ._O	lug
Iran yakubye bbomu ez 'amaanyi mu bukiikakkono bwa Iraq mu July ng 'egoberera abajaasi ba KDPI abali mu bitundu by 'aba Kurde e Iraq ebweru w 'obuyinza bwa gavumenti e Baghdad .	Iran_B-LOC yakubye_O bbomu_O ez_O 'amaanyi_O mu_O bukiikakkono_O bwa_O Iraq_B-LOC mu_O July_O ng_O 'egoberera_O abajaasi_O ba_O KDPI_B-ORG abali_O mu_O bitundu_O by_O 'aba_O Kurde_O e_O Iraq_O ebweru_O w_O 'obuyinza_O bwa_O gavumenti_O e_O Baghdad_B-LOC ._O	lug
Ebifo by 'aba Kurde mu Iraq ebiriraanye Iran biri wansi w 'obuyinza bw 'abajaasi b 'ekibiina kya Iraqi Kurdish Patriotic Union of Kurdistan ( PUK ) .	Ebifo_O by_O 'aba_O Kurde_O mu_O Iraq_O ebiriraanye_O Iran_B-LOC biri_O wansi_O w_O 'obuyinza_O bw_O 'abajaasi_O b_O 'ekibiina_O kya_O Iraqi_B-ORG Kurdish_I-ORG Patriotic_I-ORG Union_I-ORG of_I-ORG Kurdistan_I-ORG (_O PUK_B-ORG )_O ._O	lug
PUK ne Iraqi Kurdistan Democratic Party ( KDP ) ebibiina ebibiri ebikulu eby 'aba Kurde mu Iraq , babadde bafuga ebukiikakkono bwa Iraq okuva amagye ga Iraq lwe gaagobebwa mu Kuwait mu lutalo lw 'e Gulf mu 1991 .	PUK_B-ORG ne_O Iraqi_B-LOC Kurdistan_B-ORG Democratic_I-ORG Party_I-ORG (_O KDP_B-ORG )_O ebibiina_O ebibiri_O ebikulu_O eby_O 'aba_O Kurde_O mu_O Iraq_O ,_O babadde_O bafuga_O ebukiikakkono_O bwa_O Iraq_B-LOC okuva_O amagye_O ga_O Iraq_O lwe_O gaagobebwa_O mu_O Kuwait_B-LOC mu_O lutalo_O lw_O 'e_O Gulf_O mu_O 1991_O ._O	lug
Okulwanagana wakati w 'ebibiina byombi kwatandika ku wiikendi mu kulwanagana okw 'amaanyi ennyo okuviira ddala mu kussa omukono ku ndagaano y 'okukomya omuliro eyawagirwa Amerika omwaka oguwedde .	Okulwanagana_O wakati_O w_O 'ebibiina_O byombi_O kwatandika_O ku_O wiikendi_O mu_O kulwanagana_O okw_O 'amaanyi_O ennyo_O okuviira_O ddala_O mu_O kussa_O omukono_O ku_O ndagaano_O y_O 'okukomya_O omuliro_O eyawagirwa_O Amerika_O omwaka_O oguwedde_O ._O	lug
Mujahideen Khalq yagambye nti abaserikale ba Iran nabo babadde balumba ebifo bya KDP mu kitundu kya Qasri mu ssaza lya Suleimaniya okumpi n 'ensalo ya Iran mu nnaku bbiri eziyise .	Mujahideen_B-ORG Khalq_I-ORG yagambye_O nti_O abaserikale_O ba_O Iran_O nabo_O babadde_O balumba_O ebifo_O bya_O KDP_B-ORG mu_O kitundu_O kya_O Qasri_B-LOC mu_O ssaza_O lya_O Suleimaniya_B-LOC okumpi_O n_O 'ensalo_O ya_O Iran_O mu_O nnaku_O bbiri_O eziyise_O ._O	lug
Kigamba nti Abakungu ba Iraq nga 100 battiddwa oba ne balumizibwa mu bulumbaganyi .	Kigamba_O nti_O Abakungu_O ba_O Iraq_O nga_O 100_O battiddwa_O oba_O ne_O balumizibwa_O mu_O bulumbaganyi_O ._O	lug
Bombi Iran ne Turkey balumbye mu bbanga ne ku ttaka mu bukiikakkono bwa Iraq nga bagoberera abajaasi baabwe aba Kurd .	Bombi_O Iran_B-LOC ne_O Turkey_B-LOC balumbye_O mu_O bbanga_O ne_O ku_O ttaka_O mu_O bukiikakkono_O bwa_O Iraq_B-LOC nga_O bagoberera_O abajaasi_O baabwe_O aba_O Kurd_O ._O	lug
Eggye ly 'omu bbanga erikulemberwa Amerika mu bukiikaddyo bwa Butuluuki likuuma Abakurudi mu Iraq okuva ku bulumbaganyi obuyinza okuva mu magye ga Baghdad .	Eggye_O ly_O 'omu_O bbanga_O erikulemberwa_O Amerika_O mu_O bukiikaddyo_O bwa_O Butuluuki_B-LOC likuuma_O Abakurudi_O mu_O Iraq_O okuva_O ku_O bulumbaganyi_O obuyinza_O okuva_O mu_O magye_O ga_O Baghdad_B-LOC ._O	lug
Emisolo gya Saudi riyal gyali mirembe mu busuubuzi bw 'ekyeya bw 'ekyeya .	Emisolo_O gya_O Saudi_O riyal_O gyali_O mirembe_O mu_O busuubuzi_O bw_O 'ekyeya_O bw_O 'ekyeya_O ._O	lug
MANAMA 1996-08-22 bye bye bye bye	MANAMA_B-LOC 1996-08-22_O bye_O bye_O bye_O bye_O	lug
Ebbeeyi y 'omupiira gwa Saudi Riyal ng 'ogugeraageranya ku ddoola n 'ebbeeyi y 'ebbeeyi y 'omupiira gwa Riyal mu bbanka ezitali zimu yabadde nnywevu wiiki eno mu busuubuzi obw 'ekyeya , abasuubuzi mu bwakabaka bwe bategeezezza .	Ebbeeyi_O y_O 'omupiira_O gwa_O Saudi_O Riyal_O ng_O 'ogugeraageranya_O ku_O ddoola_O n_O 'ebbeeyi_O y_O 'ebbeeyi_O y_O 'omupiira_O gwa_O Riyal_O mu_O bbanka_O ezitali_O zimu_O yabadde_O nnywevu_O wiiki_O eno_O mu_O busuubuzi_O obw_O 'ekyeya_O ,_O abasuubuzi_O mu_O bwakabaka_O bwe_O bategeezezza_O ._O	lug
" Tewaaliwo nkyukakyuka mu miwendo gya Saudi riyal .	"_O Tewaaliwo_O nkyukakyuka_O mu_O miwendo_O gya_O Saudi_O riyal_O ._O	lug
Akatale kaali kasirise nnyo olw 'okuwummula mu biseera by 'ekyeya , " omusuubuzi omu bwe yagamba .	Akatale_O kaali_O kasirise_O nnyo_O olw_O 'okuwummula_O mu_O biseera_O by_O 'ekyeya_O ,_O "_O omusuubuzi_O omu_O bwe_O yagamba_O ._O	lug
Omusolo gwa riyal gwateekebwa ku 3.7504 / 06 ku ddoola .	Omusolo_O gwa_O riyal_O gwateekebwa_O ku_O 3.7504_O /_O 06_O ku_O ddoola_O ._O	lug
Ensimbi z 'oku mutimbagano ez 'omwezi ogumu zaali ku 5-1 / 2 , 3 / 8 ku buli kikumi , ez 'emyezi esatu zaali ku 5-5 / 8 , 1 / 2 ku buli kikumi ate ez 'emyezi omukaaga zaali ku 5-3 / 4 , 5 / 8 ku buli kikumi .	Ensimbi_O z_O 'oku_O mutimbagano_O ez_O 'omwezi_O ogumu_O zaali_O ku_O 5-1_O /_O 2_O ,_O 3_O /_O 8_O ku_O buli_O kikumi_O ,_O ez_O 'emyezi_O esatu_O zaali_O ku_O 5-5_O /_O 8_O ,_O 1_O /_O 2_O ku_O buli_O kikumi_O ate_O ez_O 'emyezi_O omukaaga_O zaali_O ku_O 5-3_O /_O 4_O ,_O 5_O /_O 8_O ku_O buli_O kikumi_O ._O	lug
Ensimbi z 'omwaka ogumu zaali ku bitundu mukaaga , 5-7 / 8 ku buli kikumi .	Ensimbi_O z_O 'omwaka_O ogumu_O zaali_O ku_O bitundu_O mukaaga_O ,_O 5-7_O /_O 8_O ku_O buli_O kikumi_O ._O	lug
Yisirayiri ekkirizza ennyonyi ya Arafat okugenda e West Bank .	Yisirayiri_B-LOC ekkirizza_O ennyonyi_O ya_O Arafat_B-PER okugenda_O e_O West_B-LOC Bank_I-LOC ._O	lug
YERUSALEMU 1996-08-22	YERUSALEMU_B-LOC 1996-08-22_O	lug
Israel yawa Pulezidenti wa Palesitayini Yasser Arafat olukusa ku Lwokuna okubuuka ku ttaka lyayo okugenda e West Bank , okukomya obutategeeragana wakati wa Israel ne PLO , omuwabuzi wa Arafat bw 'ategeezezza .	Israel_B-LOC yawa_O Pulezidenti_O wa_O Palesitayini_O Yasser_B-PER Arafat_I-PER olukusa_O ku_O Lwokuna_O okubuuka_O ku_O ttaka_O lyayo_O okugenda_O e_O West_B-LOC Bank_I-LOC ,_O okukomya_O obutategeeragana_O wakati_O wa_O Israel_O ne_O PLO_O ,_O omuwabuzi_O wa_O Arafat_B-PER bw_O 'ategeezezza_O ._O	lug
" Ekizibu kiweddewo .	"_O Ekizibu_O kiweddewo_O ._O	lug
Ennyonyi ya Pulezidenti yaweereddwa olukusa okuyita mu bbanga lya Isirayiri naye Pulezidenti tasuubirwa kugenda mu West Bank okutuusa ku Mmande , " Nabil Abu Rdainah bwe yategeezezza Reuters .	Ennyonyi_O ya_O Pulezidenti_O yaweereddwa_O olukusa_O okuyita_O mu_O bbanga_O lya_O Isirayiri_O naye_O Pulezidenti_O tasuubirwa_O kugenda_O mu_O West_B-LOC Bank_I-LOC okutuusa_O ku_O Mmande_O ,_O "_O Nabil_B-PER Abu_I-PER Rdainah_I-PER bwe_O yategeezezza_O Reuters_B-ORG ._O	lug
Abakungu ba Palesitayini balumirizza Katikkiro w 'eddyo Benjamin Netanyahu okugezaako okuyimiriza olukiiko lw 'e Ramallah ng 'aleka Arafat ku ttaka .	Abakungu_O ba_O Palesitayini_O balumirizza_O Katikkiro_O w_O 'eddyo_O Benjamin_B-PER Netanyahu_I-PER okugezaako_O okuyimiriza_O olukiiko_O lw_O 'e_O Ramallah_B-LOC ng_O 'aleka_O Arafat_B-PER ku_O ttaka_O ._O	lug
Arafat oluvanyuma yakyusa olukiiko wakati wa Israel ne PLO abakungu , ku nsonga z 'obuntu , ku Allenby Bridge okuyita wakati wa Jordan ne West Bank .	Arafat_B-PER oluvanyuma_O yakyusa_O olukiiko_O wakati_O wa_O Israel_O ne_O PLO_B-ORG abakungu_O ,_O ku_O nsonga_O z_O 'obuntu_O ,_O ku_O Allenby_B-LOC Bridge_I-LOC okuyita_O wakati_O wa_O Jordan_B-LOC ne_O West_B-LOC Bank_I-LOC ._O	lug
Abu Rdainah yagambye nti Arafat yasazeewo obutaddayo mu West Bank ku Lwokuna , oluvannyuma lwa Israel okuggyawo ekiragiro ekyo , kubanga yalina enteekateeka nnyingi mu Gaza era teyandibadde wa ddembe okutuusa ku Mmande .	Abu_B-PER Rdainah_I-PER yagambye_O nti_O Arafat_B-PER yasazeewo_O obutaddayo_O mu_O West_B-LOC Bank_I-LOC ku_O Lwokuna_O ,_O oluvannyuma_O lwa_O Israel_B-LOC okuggyawo_O ekiragiro_O ekyo_O ,_O kubanga_O yalina_O enteekateeka_O nnyingi_O mu_O Gaza_B-LOC era_O teyandibadde_O wa_O ddembe_O okutuusa_O ku_O Mmande_O ._O	lug
Arafat okusisinkana Peres e Gaza oluvannyuma lw 'okuwerebwa okuva ku nnyonyi .	Arafat_B-PER okusisinkana_O Peres_B-PER e_O Gaza_B-LOC oluvannyuma_O lw_O 'okuwerebwa_O okuva_O ku_O nnyonyi_O ._O	lug
YERUSALEMU 1996-08-22	YERUSALEMU_B-LOC 1996-08-22_O	lug
" Olukuŋŋaana wakati wa Peres ne Arafat lujja kubeera ku Erez checkpoint mu Gaza so si mu Ramallah nga bwe kyateekebwawo , " ofiisi ya Peres bwe yagambye .	"_O Olukuŋŋaana_O wakati_O wa_O Peres_B-PER ne_O Arafat_B-PER lujja_O kubeera_O ku_O Erez_B-LOC checkpoint_O mu_O Gaza_B-LOC so_O si_O mu_O Ramallah_B-LOC nga_O bwe_O kyateekebwawo_O ,_O "_O ofiisi_O ya_O Peres_B-PER bwe_O yagambye_O ._O	lug
Ssaabaminisita wa Isirayiri Benjamin Netanyahu alumirizza omukulembeze w' oludda oluvuganya Peres , gwe yawangula mu kalulu ka May , okugezaako okunafuya obuyinza bwa gavumenti ye eya Likud okutwala mu maaso emboozi z 'emirembe .	Ssaabaminisita_O wa_O Isirayiri_O Benjamin_B-PER Netanyahu_I-PER alumirizza_O omukulembeze_O w'_O oludda_O oluvuganya_O Peres_B-PER ,_O gwe_O yawangula_O mu_O kalulu_O ka_O May_O ,_O okugezaako_O okunafuya_O obuyinza_O bwa_O gavumenti_O ye_O eya_O Likud_B-ORG okutwala_O mu_O maaso_O emboozi_O z_O 'emirembe_O ._O	lug
Ababaka ba Afghanistan mu UAE bagamba nti abakuumi ba Taliban bagenda eka .	Ababaka_O ba_O Afghanistan_O mu_O UAE_B-LOC bagamba_O nti_O abakuumi_O ba_O Taliban_O bagenda_O eka_O ._O	lug
Hilary Gush	Hilary_B-PER Gush_I-PER	lug
DUBAI 1996-08-22 bye bye bye bye bye	DUBAI_B-LOC 1996-08-22_O bye_O bye_O bye_O bye_O bye_O	lug
Abakuumi ba Afghanistan basatu abaatwalibwa mu United Arab Emirates wiiki ewedde abawambe aba Russia abaawonawo okuva mu magye ga Taliban bagenda kudda mu Afghanistan mu nnaku ntono , Ambasada ya Afghanistan mu Abu Dhabi bwe yagambye ku Lwokuna .	Abakuumi_O ba_O Afghanistan_O basatu_O abaatwalibwa_O mu_O United_B-LOC Arab_I-LOC Emirates_I-LOC wiiki_O ewedde_O abawambe_O aba_O Russia_O abaawonawo_O okuva_O mu_O magye_O ga_O Taliban_O bagenda_O kudda_O mu_O Afghanistan_B-LOC mu_O nnaku_O ntono_O ,_O Ambasada_O ya_O Afghanistan_O mu_O Abu_B-LOC Dhabi_I-LOC bwe_O yagambye_O ku_O Lwokuna_O ._O	lug
" Omubaka waffe ali mu nkolagana ne minisitule y 'ensonga z 'ebweru wa UAE .	"_O Omubaka_O waffe_O ali_O mu_O nkolagana_O ne_O minisitule_O y_O 'ensonga_O z_O 'ebweru_O wa_O UAE_B-LOC ._O	lug
Okudda kwabwe e Afghanistan kujja kubaawo mu nnaku bbiri oba ssatu , " omukungu wa embassy bwe yagambye .	Okudda_O kwabwe_O e_O Afghanistan_B-LOC kujja_O kubaawo_O mu_O nnaku_O bbiri_O oba_O ssatu_O ,_O "_O omukungu_O wa_O embassy_O bwe_O yagambye_O ._O	lug
" Embassy ebawa ebiwandiiko by 'entambula okudda ku butaka .	"_O Embassy_O ebawa_O ebiwandiiko_O by_O 'entambula_O okudda_O ku_O butaka_O ._O	lug
Tewali kigaana ku lugendo lwabwe , " yagasseeko .	Tewali_O kigaana_O ku_O lugendo_O lwabwe_O ,_O "_O yagasseeko_O ._O	lug
UAE yalangiridde ku Mmande nti egenda kuwaayo abasatu bano eri ekibiina kya International Red Crescent , oboolyawo ku Lwokubiri .	UAE_B-LOC yalangiridde_O ku_O Mmande_O nti_O egenda_O kuwaayo_O abasatu_O bano_O eri_O ekibiina_O kya_O International_B-ORG Red_I-ORG Crescent_I-ORG ,_O oboolyawo_O ku_O Lwokubiri_O ._O	lug
Okuva olwo babadde basirise ku nsonga eno .	Okuva_O olwo_O babadde_O basirise_O ku_O nsonga_O eno_O ._O	lug
Bwe yabuuzibwa obanga abakuumi abo abasatu bandizzeeyo e Kandahar oba e Kabul , ekibuga ekikulu ekya Afghanistan , omukungu oyo yagamba nti : " Ekyo tekinnaba kusalawo , naye kirabika bandizzeeyo e Kandahar . "	Bwe_O yabuuzibwa_O obanga_O abakuumi_O abo_O abasatu_O bandizzeeyo_O e_O Kandahar_B-LOC oba_O e_O Kabul_B-LOC ,_I-LOC ekibuga_O ekikulu_O ekya_O Afghanistan_O ,_O omukungu_O oyo_O yagamba_O nti_O :_O "_O Ekyo_O tekinnaba_O kusalawo_O ,_O naye_O kirabika_O bandizzeeyo_O e_O Kandahar_B-LOC ._O "_O	lug
Kandahar ye kitebe kya bannalukalala aba Taliban .	Kandahar_B-LOC ye_O kitebe_O kya_O bannalukalala_O aba_O Taliban_O ._O	lug
Kabul efugibwa gavumenti ya Pulezidenti Burhanuddin Rabbani , aba Taliban gye balwanyisa okugoba .	Kabul_B-LOC efugibwa_O gavumenti_O ya_O Pulezidenti_O Burhanuddin_B-PER Rabbani_I-PER ,_O aba_O Taliban_O gye_O balwanyisa_O okugoba_O ._O	lug
Omukungu wa embassy yagambye nti abasajja abasatu , abateeberezebwa okuba nga bali mu myaka 20 , mu kiseera kino bali mu Abu Dhabi .	Omukungu_O wa_O embassy_O yagambye_O nti_O abasajja_O abasatu_O ,_O abateeberezebwa_O okuba_O nga_O bali_O mu_O myaka_O 20_O ,_O mu_O kiseera_O kino_O bali_O mu_O Abu_B-LOC Dhabi_I-LOC ._O	lug
Teyayongedde kwogera ku nsonga eyo .	Teyayongedde_O kwogera_O ku_O nsonga_O eyo_O ._O	lug
Abaruusi bano , abaali bakolera kkampuni ya Aerostan mu ggwanga lya Russia erya Tatarstan , baatwaliddwa mu buwambe oluvannyuma lw 'omujaasi wa Taliban MiG-19 okuwaliriza ennyonyi yaabwe ey 'ebyamaguzi okussa wansi mu August wa 1995 .	Abaruusi_O bano_O ,_O abaali_O bakolera_O kkampuni_O ya_O Aerostan_B-ORG mu_O ggwanga_O lya_O Russia_O erya_O Tatarstan_B-LOC ,_O baatwaliddwa_O mu_O buwambe_O oluvannyuma_O lw_O 'omujaasi_O wa_O Taliban_O MiG-19_O okuwaliriza_O ennyonyi_O yaabwe_O ey_O 'ebyamaguzi_O okussa_O wansi_O mu_O August_O wa_O 1995_O ._O	lug
Aba Taliban bagamba nti amasasi ge baatwala okuva e Albania ge gaali galaga nti amagye ga Russia gaali gawagira gavumenti ya Rabbani .	Aba_O Taliban_O bagamba_O nti_O amasasi_O ge_O baatwala_O okuva_O e_O Albania_B-LOC ge_O gaali_O galaga_O nti_O amagye_O ga_O Russia_O gaali_O gawagira_O gavumenti_O ya_O Rabbani_B-PER ._O	lug
Moscow yagambye nti obutuuze bw 'abakozi b 'ennyonyi bwali bwa butanwa .	Moscow_B-LOC yagambye_O nti_O obutuuze_O bw_O 'abakozi_O b_O 'ennyonyi_O bwali_O bwa_O butanwa_O ._O	lug
Okufuba kwonna okwakolebwa okubanunula kwagwa butaka .	Okufuba_O kwonna_O okwakolebwa_O okubanunula_O kwagwa_O butaka_O ._O	lug
