input	output	language
Itamar Rabinovich , wari ambasaderi wa Israel i Washington wagiranye ibiganiro n' igihugu cya Syria nta musaruro byatanze , yabwiye radiyo ya Israel ko bisa nkaho Damascus yashakaga kuganira aho kurwana .	Itamar_B-PER Rabinovich_I-PER ,_O wari_O ambasaderi_O wa_O Israel_B-LOC i_O Washington_B-LOC wagiranye_O ibiganiro_O n'_O igihugu_O cya_O Syria_B-LOC nta_O musaruro_O byatanze_O ,_O yabwiye_O radiyo_B-ORG ya_I-ORG Israel_I-ORG ko_O bisa_O nkaho_O Damascus_B-LOC yashakaga_O kuganira_O aho_O kurwana_O ._O	kin
" Kuri jye mbona ko ikibazo cy 'ingenzi kuri Siriya na n' ubu ari ukuganira .	"_O Kuri_O jye_O mbona_O ko_O ikibazo_O cy_O 'ingenzi_O kuri_O Siriya_O na_O n'_O ubu_O ari_O ukuganira_O ._O	kin
Yagize ati " Abanyasiriya bari mu rujijo , bafite umunaniro udashidikanywaho , ariko muri rusange hano i Washington bavuga ko ibi ari igihuha kiri mu gikombe cy' icyayi " .	Yagize_O ati_O "_O Abanyasiriya_O bari_O mu_O rujijo_O ,_O bafite_O umunaniro_O udashidikanywaho_O ,_O ariko_O muri_O rusange_O hano_O i_O Washington_B-LOC bavuga_O ko_O ibi_O ari_O igihuha_O kiri_O mu_O gikombe_O cy'_O icyayi_O "_O ._O	kin
Rabinovich agiye gusoza manda ye yo kuba ambasaderi .	Rabinovich_B-PER agiye_O gusoza_O manda_O ye_O yo_O kuba_O ambasaderi_O ._O	kin
Azasimburwa na Eliyahu Ben-Elissar , wahoze ari intumwa ya Israel muri Misiri akaba n 'umunyapolitiki wo mu ishyaka ry 'iburyo rya Likud .	Azasimburwa_O na_O Eliyahu_B-PER Ben-Elissar_I-PER ,_O wahoze_O ari_O intumwa_O ya_O Israel_O muri_O Misiri_B-LOC akaba_O n_O 'umunyapolitiki_O wo_O mu_O ishyaka_O ry_O 'iburyo_O rya_O Likud_B-ORG ._O	kin
Kuri uyu wa Gatatu Isiraheli yoherereje Siriya ubutumwa , ibinyujije i Washington , ivuga ko yiyemeje kubungabunga amahoro kandi ko yifuza gutangiza ibiganiro nta nkomyi .	Kuri_O uyu_O wa_O Gatatu_O Isiraheli_B-LOC yoherereje_O Siriya_B-LOC ubutumwa_O ,_O ibinyujije_O i_O Washington_B-LOC ,_O ivuga_O ko_O yiyemeje_O kubungabunga_O amahoro_O kandi_O ko_O yifuza_O gutangiza_O ibiganiro_O nta_O nkomyi_O ._O	kin
Ariko kandi , yanenze Damasiko ko yaremye icyo yise umwuka w' akaga .	Ariko_O kandi_O ,_O yanenze_O Damasiko_B-LOC ko_O yaremye_O icyo_O yise_O umwuka_O w'_O akaga_O ._O	kin
Kuri uyu wa Gatatu , Siriya yashinje Isiraheli ko yatangije ibikorwa by 'iterabwoba nyuma y 'uko televiziyo ya Isiraheli itangaje ko Damasiko iherutse kugerageza igisasu cya misile .	Kuri_O uyu_O wa_O Gatatu_O ,_O Siriya_B-LOC yashinje_O Isiraheli_B-LOC ko_O yatangije_O ibikorwa_O by_O 'iterabwoba_O nyuma_O y_O 'uko_O televiziyo_O ya_O Isiraheli_O itangaje_O ko_O Damasiko_B-LOC iherutse_O kugerageza_O igisasu_O cya_O misile_O ._O	kin
Yavuze ko kugura intwaro byari mu rwego rwo kwirwanaho .	Yavuze_O ko_O kugura_O intwaro_O byari_O mu_O rwego_O rwo_O kwirwanaho_O ._O	kin
Ubushyamirane bwarushijeho kwiyongera kuva Minisitiri w 'intebe wa Israel , Benjamin Netanyahu , yajya ku butegetsi muri Kamena , yiyemeza kugumana imisozi ya Golan , Isirayeli yari yarigaruriye Siriya mu ntambara yo mu Burasirazuba bwo Hagati yo mu 1967 .	Ubushyamirane_O bwarushijeho_O kwiyongera_O kuva_O Minisitiri_O w_O 'intebe_O wa_O Israel_O ,_O Benjamin_B-PER Netanyahu_I-PER ,_O yajya_O ku_O butegetsi_O muri_O Kamena_O ,_O yiyemeza_O kugumana_O imisozi_B-LOC ya_I-LOC Golan_I-LOC ,_O Isirayeli_B-LOC yari_O yarigaruriye_O Siriya_B-LOC mu_O ntambara_O yo_O mu_O Burasirazuba_B-LOC bwo_I-LOC Hagati_I-LOC yo_O mu_O 1967_O ._O	kin
Ibiganiro by' amahoro hagati ya Isiraheli na Siriya byahagaze kubera ikibazo cya Golan kuva mu mwaka wa 1991 n 'ubwo guverinoma yariho mbere yari yiteguye kugira ibyo yemera ku kibazo cya Golan .	Ibiganiro_O by'_O amahoro_O hagati_O ya_O Isiraheli_O na_O Siriya_O byahagaze_O kubera_O ikibazo_O cya_O Golan_B-LOC kuva_O mu_O mwaka_O wa_O 1991_O n_O 'ubwo_O guverinoma_O yariho_O mbere_O yari_O yiteguye_O kugira_O ibyo_O yemera_O ku_O kibazo_O cya_O Golan_B-LOC ._O	kin
Ibiganiro by 'amahoro hagati y 'impande zombi byaherukaga kuba muri Gashyantare .	Ibiganiro_O by_O 'amahoro_O hagati_O y_O 'impande_O zombi_O byaherukaga_O kuba_O muri_O Gashyantare_O ._O	kin
" Amajwi aturuka i Damasiko ni mabi , si meza .	"_O Amajwi_O aturuka_O i_B-LOC Damasiko_I-LOC ni_O mabi_O ,_O si_O meza_O ._O	kin
Itangazamakuru ...	Itangazamakuru_O ..._O	kin
byuzuyemo imvugo n 'amagambo ateye impungenge ...	byuzuyemo_O imvugo_O n_O 'amagambo_O ateye_O impungenge_O ..._O	kin
Levy yagize ati " iyi atmosphère y' ubwihindurize iteje akaga gakomeye cyane kuko abayikwirakwiza bashobora kuba imfungwa zayo . "	Levy_B-PER yagize_O ati_O "_O iyi_O atmosphère_O y'_O ubwihindurize_O iteje_O akaga_O gakomeye_O cyane_O kuko_O abayikwirakwiza_O bashobora_O kuba_O imfungwa_O zayo_O ._O "_O	kin
Yagize ati " Turateganya ko Syria , niba ishaka amahoro , izasubiza ubutumwa bwa Israel bwo kwinjira mu biganiro by' amahoro kuko ari yo ntego yacu . "	Yagize_O ati_O "_O Turateganya_O ko_O Syria_B-LOC ,_O niba_O ishaka_O amahoro_O ,_O izasubiza_O ubutumwa_O bwa_O Israel_B-LOC bwo_O kwinjira_O mu_O biganiro_O by'_O amahoro_O kuko_O ari_O yo_O ntego_O yacu_O ._O "_O	kin
Ntitwifuza intambara , Imana irinde .	Ntitwifuza_O intambara_O ,_O Imana_B-PER irinde_O ._O	kin
Nta wungukirwa n 'intambara . "	Nta_O wungukirwa_O n_O 'intambara_O ._O "_O	kin
Televiziyo ya Channel Two yo muri Israel yavuze ko Damasiko yohereje " ikimenyetso cyo gutuza " muri Israel .	Televiziyo_O ya_O Channel_B-ORG Two_I-ORG yo_O muri_O Israel_B-LOC yavuze_O ko_O Damasiko_B-LOC yohereje_O "_O ikimenyetso_O cyo_O gutuza_O "_O muri_O Israel_B-LOC ._O	kin
Ntiyagaragaje aho iyo raporo yaturutse .	Ntiyagaragaje_O aho_O iyo_O raporo_O yaturutse_O ._O	kin
Abavugizi ba Netanyahu na Levy bavuze ko badashobora kubyemeza .	Abavugizi_O ba_O Netanyahu_B-PER na_O Levy_B-PER bavuze_O ko_O badashobora_O kubyemeza_O ._O	kin
Televiziyo kandi yavuze ko Netanyahu yohereje ubutumwa bwo guhumuriza Siriya binyuze muri Cairo , Leta Zunze Ubumwe za Amerika na Moscou .	Televiziyo_O kandi_O yavuze_O ko_O Netanyahu_B-PER yohereje_O ubutumwa_O bwo_O guhumuriza_O Siriya_B-LOC binyuze_O muri_O Cairo_B-LOC ,_O Leta_B-LOC Zunze_I-LOC Ubumwe_I-LOC za_I-LOC Amerika_I-LOC na_O Moscou_B-LOC ._O	kin
Umunya dipolomasi wo muri Polonye ahakana ko abaforomo baheze muri Libya .	Umunya_O dipolomasi_O wo_O muri_O Polonye_O ahakana_O ko_O abaforomo_O baheze_O muri_O Libya_B-LOC ._O	kin
Tuniziya 1996-08-22	Tuniziya_B-LOC 1996-08-22_O	kin
Umunya dipolomasi wo muri Polonye ku wa kane yahakanye inkuru y 'ikinyamakuru cyo muri Polonye cyo muri iki cyumweru kivuga ko Libiya yanze guha viza abaforomo 100 bo muri Polonye bashakaga gutaha nyuma yo gukorera muri icyo gihugu cyo muri Afurika y 'Amajyaruguru .	Umunya_O dipolomasi_O wo_O muri_O Polonye_O ku_O wa_O kane_O yahakanye_O inkuru_O y_O 'ikinyamakuru_O cyo_O muri_O Polonye_O cyo_O muri_O iki_O cyumweru_O kivuga_O ko_O Libiya_B-LOC yanze_O guha_O viza_O abaforomo_O 100_O bo_O muri_O Polonye_O bashakaga_O gutaha_O nyuma_O yo_O gukorera_O muri_O icyo_O gihugu_O cyo_O muri_O Afurika_O y_O 'Amajyaruguru_O ._O	kin
" Ibyo si ukuri .	"_O Ibyo_O si_O ukuri_O ._O	kin
Yavuze ko hari abaforomo bo muri Polonye bagera kuri 800 bakorera muri Libya .	Yavuze_O ko_O hari_O abaforomo_O bo_O muri_O Polonye_O bagera_O kuri_O 800_O bakorera_O muri_O Libya_B-LOC ._O	kin
Abayobozi babiri b' abatavuga rumwe na leta ya Irani bahuriye i Baghdad .	Abayobozi_O babiri_O b'_O abatavuga_O rumwe_O na_O leta_O ya_O Irani_O bahuriye_O i_O Baghdad_B-LOC ._O	kin
Hassan Hafidh	Hassan_B-PER Hafidh_I-PER	kin
BAGHDAD 1996-08-22 Imiryango y 'ibihugu by 'Abarabu	BAGHDAD_B-LOC 1996-08-22_O Imiryango_O y_O 'ibihugu_O by_O 'Abarabu_O	kin
Ku wa Kane , itsinda ry' abanya-Iran bari mu buhungiro mu gihugu cya Iraq , ryiyemeje gushyigikira inyeshyamba z' Aba-Kurdes bo muri Iran , nyuma y' igitero cyagabwe ku ngabo za Iran mu gihugu cya Iraq mu kwezi gushize .	Ku_O wa_O Kane_O ,_O itsinda_O ry'_O abanya-Iran_O bari_O mu_O buhungiro_O mu_O gihugu_O cya_O Iraq_B-LOC ,_O ryiyemeje_O gushyigikira_O inyeshyamba_O z'_O Aba-Kurdes_O bo_O muri_O Iran_B-LOC ,_O nyuma_O y'_O igitero_O cyagabwe_O ku_O ngabo_O za_O Iran_O mu_O gihugu_O cya_O Iraq_B-LOC mu_O kwezi_O gushize_O ._O	kin
Umuvugizi w 'iryo tsinda yavuze ko iyo nama " igaragaza urwego rushya rw 'ubufatanye hagati ya Mujahideen Khalq n 'inyeshyamba z 'Abakurde bo muri Irani . "	Umuvugizi_O w_O 'iryo_O tsinda_O yavuze_O ko_O iyo_O nama_O "_O igaragaza_O urwego_O rushya_O rw_O 'ubufatanye_O hagati_O ya_O Mujahideen_B-ORG Khalq_I-ORG n_O 'inyeshyamba_O z_O 'Abakurde_O bo_O muri_O Irani_O ._O "_O	kin
Iran yarashe ibisasu byinshi mu majyaruguru ya Iraq mu kwezi kwa karindwi mu rwego rwo gukurikirana inyeshyamba za KDPI ziri mu turere tw 'aba-Kurdes bo muri Iraq turi hanze y 'ubutegetsi bwa leta ya Baghdad .	Iran_B-LOC yarashe_O ibisasu_O byinshi_O mu_O majyaruguru_O ya_O Iraq_B-LOC mu_O kwezi_O kwa_O karindwi_O mu_O rwego_O rwo_O gukurikirana_O inyeshyamba_O za_O KDPI_B-ORG ziri_O mu_O turere_O tw_O 'aba-Kurdes_O bo_O muri_O Iraq_O turi_O hanze_O y_O 'ubutegetsi_O bwa_O leta_O ya_O Baghdad_B-LOC ._O	kin
Ibice by 'Abanya-Kurde bo muri Iraki bihana imbibi n 'igihugu cya Iran bigenzurwa n 'inyeshyamba zo mu mutwe w 'Abanya-Kurde bo muri Iraki witwa Union Patriotique du Kurdistan ( PUK ) .	Ibice_O by_O 'Abanya-Kurde_O bo_O muri_O Iraki_O bihana_O imbibi_O n_O 'igihugu_O cya_O Iran_B-LOC bigenzurwa_O n_O 'inyeshyamba_O zo_O mu_O mutwe_O w_B-ORG 'Abanya-Kurde_I-ORG bo_I-ORG muri_I-ORG Iraki_I-ORG witwa_I-ORG Union_I-ORG Patriotique_I-ORG du_I-ORG Kurdistan_I-ORG (_O PUK_B-ORG )_O ._O	kin
Imirwano hagati y' impande zombi yatangiye mu mpera z' icyumweru gishize mu mirwano ikomeye cyane kuva habayeho amasezerano yo guhagarika imirwano yatewe inkunga na Amerika mu mwaka ushize .	Imirwano_O hagati_O y'_O impande_O zombi_O yatangiye_O mu_O mpera_O z'_O icyumweru_O gishize_O mu_O mirwano_O ikomeye_O cyane_O kuva_O habayeho_O amasezerano_O yo_O guhagarika_O imirwano_O yatewe_O inkunga_O na_O Amerika_O mu_O mwaka_O ushize_O ._O	kin
Mujahideen Khalq yavuze ko ingabo za Iran nazo zagabye ibitero ku birindiro bya KDP mu karere ka Qasri mu ntara ya Suleimaniya hafi y 'umupaka wa Iran mu minsi ibiri ishize .	Mujahideen_B-ORG Khalq_I-ORG yavuze_O ko_O ingabo_O za_O Iran_O nazo_O zagabye_O ibitero_O ku_O birindiro_O bya_O KDP_B-ORG mu_O karere_O ka_O Qasri_B-LOC mu_O ntara_O ya_O Suleimaniya_B-LOC hafi_O y_O 'umupaka_O wa_O Iran_O mu_O minsi_O ibiri_O ishize_O ._O	kin
Yavuze ko Abakurudi bo muri Iraki bagera ku 100 bishwe cyangwa bagakomereka muri icyo gitero .	Yavuze_O ko_O Abakurudi_O bo_O muri_O Iraki_O bagera_O ku_O 100_O bishwe_O cyangwa_O bagakomereka_O muri_O icyo_O gitero_O ._O	kin
Iran na Turukiya byombi birimo kugaba ibitero by' indege n' iby' ubutaka mu majyaruguru ya Iraki birimo gukurikirana inyeshyamba zabo z' Abakurde .	Iran_B-LOC na_O Turukiya_B-LOC byombi_O birimo_O kugaba_O ibitero_O by'_O indege_O n'_O iby'_O ubutaka_O mu_O majyaruguru_O ya_O Iraki_B-LOC birimo_O gukurikirana_O inyeshyamba_O zabo_O z'_O Abakurde_O ._O	kin
Ingabo zo mu kirere ziyobowe na Leta Zunze Ubumwe za Amerika ziri mu majyepfo ya Turukiya zirinda Abakurde bo muri Iraki ibitero by' ingabo za Baghdad .	Ingabo_O zo_O mu_O kirere_O ziyobowe_O na_O Leta_O Zunze_O Ubumwe_O za_O Amerika_O ziri_O mu_O majyepfo_O ya_O Turukiya_B-LOC zirinda_O Abakurde_O bo_O muri_O Iraki_O ibitero_O by'_O ingabo_O za_O Baghdad_B-LOC ._O	kin
Ibiciro by' ifaranga rya Arabiya Sawudite ( riyal ) byazamutse mu gihe cy' impeshyi .	Ibiciro_O by'_O ifaranga_O rya_O Arabiya_O Sawudite_O (_O riyal_O )_O byazamutse_O mu_O gihe_O cy'_O impeshyi_O ._O	kin
MANAMA 1996-08-22 Imirimo y 'ubwubatsi	MANAMA_B-LOC 1996-08-22_O Imirimo_O y_O 'ubwubatsi_O	kin
Ibiciro by 'amafaranga ya Riyal ya Arabiya Sawudite ku idolari n 'ibiciro by 'amafaranga ya Riyal hagati y 'amabanki byari bihagaze neza muri iki cyumweru mu bucuruzi bworoheje bw 'impeshyi , nk 'uko abacuruzi bo muri ubwo bwami babivuze .	Ibiciro_O by_O 'amafaranga_O ya_O Riyal_O ya_O Arabiya_O Sawudite_O ku_O idolari_O n_O 'ibiciro_O by_O 'amafaranga_O ya_O Riyal_O hagati_O y_O 'amabanki_O byari_O bihagaze_O neza_O muri_O iki_O cyumweru_O mu_O bucuruzi_O bworoheje_O bw_O 'impeshyi_O ,_O nk_O 'uko_O abacuruzi_O bo_O muri_O ubwo_O bwami_O babivuze_O ._O	kin
" Nta mpinduka zabaye ku biciro by' ifaranga rya Arabie Saoudite .	"_O Nta_O mpinduka_O zabaye_O ku_O biciro_O by'_O ifaranga_O rya_O Arabie_O Saoudite_O ._O	kin
Umwe mu bacuruzi yagize ati " isoko ryari ritekanye cyane kubera ibiruhuko byo mu mpeshyi .	Umwe_O mu_O bacuruzi_O yagize_O ati_O "_O isoko_O ryari_O ritekanye_O cyane_O kubera_O ibiruhuko_O byo_O mu_O mpeshyi_O ._O	kin
Ikiguzi cya riyal cyagaragaye ku giciro cya 3.7504 / 06 ku idolari rimwe .	Ikiguzi_O cya_O riyal_O cyagaragaye_O ku_O giciro_O cya_O 3.7504_O /_O 06_O ku_O idolari_O rimwe_O ._O	kin
Mu kwezi kumwe , inguzanyo hagati y 'amabanki zari kuri 5-1 / 2 , 3 / 8 ku ijana , mu mezi atatu zari kuri 5-5 / 8 , 1 / 2 ku ijana naho mu mezi atandatu zari kuri 5-3 / 4 , 5 / 8 ku ijana .	Mu_O kwezi_O kumwe_O ,_O inguzanyo_O hagati_O y_O 'amabanki_O zari_O kuri_O 5-1_O /_O 2_O ,_O 3_O /_O 8_O ku_O ijana_O ,_O mu_O mezi_O atatu_O zari_O kuri_O 5-5_O /_O 8_O ,_O 1_O /_O 2_O ku_O ijana_O naho_O mu_O mezi_O atandatu_O zari_O kuri_O 5-3_O /_O 4_O ,_O 5_O /_O 8_O ku_O ijana_O ._O	kin
Amafaranga y' umwaka umwe yari ku kigero cya 6 , 5-7 / 8 ku ijana .	Amafaranga_O y'_O umwaka_O umwe_O yari_O ku_O kigero_O cya_O 6_O ,_O 5-7_O /_O 8_O ku_O ijana_O ._O	kin
Isirayeli yemeye ko Arafat agera ku nkombe y' Iburengerazuba .	Isirayeli_B-LOC yemeye_O ko_O Arafat_B-PER agera_O ku_O nkombe_B-LOC y'_I-LOC Iburengerazuba_I-LOC ._O	kin
Yerusalemu 1996-08-22	Yerusalemu_B-LOC 1996-08-22_O	kin
Umujyanama wa Arafat yavuze ko Israel yahaye Perezida wa Palestine Yasser Arafat uruhushya kuri uyu wa kane rwo kuguruka hejuru y' ubutaka bwayo yerekeza mu karere ka West Bank , ibyo bikaba byarangije ikibazo cya Israel na PLO cyari kimaze igihe gito .	Umujyanama_O wa_O Arafat_B-PER yavuze_O ko_O Israel_B-LOC yahaye_O Perezida_O wa_O Palestine_O Yasser_B-PER Arafat_I-PER uruhushya_O kuri_O uyu_O wa_O kane_O rwo_O kuguruka_O hejuru_O y'_O ubutaka_O bwayo_O yerekeza_O mu_O karere_O ka_O West_B-LOC Bank_I-LOC ,_O ibyo_O bikaba_O byarangije_O ikibazo_O cya_O Israel_O na_O PLO_O cyari_O kimaze_O igihe_O gito_O ._O	kin
" Ikibazo cyararangiye .	"_O Ikibazo_O cyararangiye_O ._O	kin
Indege ya perezida yahawe uruhushya rwo kunyura mu kirere cya Israel ariko perezida ntategerejwe kujya muri West Bank mbere y' uyu wa mbere , " Nabil Abu Rdainah yabwiye Reuters .	Indege_O ya_O perezida_O yahawe_O uruhushya_O rwo_O kunyura_O mu_O kirere_O cya_O Israel_O ariko_O perezida_O ntategerejwe_O kujya_O muri_O West_B-LOC Bank_I-LOC mbere_O y'_O uyu_O wa_O mbere_O ,_O "_O Nabil_B-PER Abu_I-PER Rdainah_I-PER yabwiye_O Reuters_B-ORG ._O	kin
Abategetsi b 'Abanyapalestina bashinje Minisitiri w 'Intebe w 'iburyo Benjamin Netanyahu kugerageza guhagarika inama y 'i Ramallah mu gufunga Arafat .	Abategetsi_O b_O 'Abanyapalestina_O bashinje_O Minisitiri_O w_O 'Intebe_O w_O 'iburyo_O Benjamin_B-PER Netanyahu_I-PER kugerageza_O guhagarika_O inama_O y_O 'i_O Ramallah_B-LOC mu_O gufunga_O Arafat_B-PER ._O	kin
Abu Rdainah yavuze ko Arafat yafashe icyemezo cyo kudakora urugendo rwo kujya muri West Bank ku wa Kane , nyuma y 'uko Isiraheli ihagaritse urwo ruzinduko , kuko yari afite gahunda icucitse i Gaza kandi ko atazaba afite umwanya kugeza ku wa Mbere .	Abu_B-PER Rdainah_I-PER yavuze_O ko_O Arafat_B-PER yafashe_O icyemezo_O cyo_O kudakora_O urugendo_O rwo_O kujya_O muri_O West_B-LOC Bank_I-LOC ku_O wa_O Kane_O ,_O nyuma_O y_O 'uko_O Isiraheli_B-LOC ihagaritse_O urwo_O ruzinduko_O ,_O kuko_O yari_O afite_O gahunda_O icucitse_O i_O Gaza_B-LOC kandi_O ko_O atazaba_O afite_O umwanya_O kugeza_O ku_O wa_O Mbere_O ._O	kin
Arafat azabonana na Peres i Gaza nyuma yo guhagarikwa mu ndege .	Arafat_B-PER azabonana_O na_O Peres_B-PER i_O Gaza_B-LOC nyuma_O yo_O guhagarikwa_O mu_O ndege_O ._O	kin
Yerusalemu 1996-08-22	Yerusalemu_B-LOC 1996-08-22_O	kin
Ibiro bya Peres byatangaje ko " inama hagati ya Peres na Arafat izabera ku kirindiro cya Erez muri Gaza , aho kuba i Ramallah nk' uko byari biteganyijwe . "	Ibiro_O bya_O Peres_B-PER byatangaje_O ko_O "_O inama_O hagati_O ya_O Peres_B-PER na_O Arafat_B-PER izabera_O ku_O kirindiro_O cya_O Erez_B-LOC muri_O Gaza_B-LOC ,_O aho_O kuba_O i_O Ramallah_B-LOC nk'_O uko_O byari_O biteganyijwe_O ._O "_O	kin
Abategetsi ba Palesitina bavuze ko guverinoma ya Isiraheli yabujije Arafat kuguruka hejuru ya Isiraheli muri kajugujugu ya Palesitina yerekeza ku nkombe y' Iburengerazuba mu kugerageza kubuza inama na Peres .	Abategetsi_O ba_O Palesitina_O bavuze_O ko_O guverinoma_O ya_O Isiraheli_O yabujije_O Arafat_B-PER kuguruka_O hejuru_O ya_O Isiraheli_B-LOC muri_O kajugujugu_O ya_O Palesitina_O yerekeza_O ku_O nkombe_B-LOC y'_I-LOC Iburengerazuba_I-LOC mu_O kugerageza_O kubuza_O inama_O na_O Peres_B-PER ._O	kin
Minisitiri w 'intebe wa Israel Benjamin Netanyahu yashinje umukuru w 'abatavuga rumwe n 'ubutegetsi Peres , yatsinzwe mu matora yo muri Gicurasi , kugerageza guhungabanya ububasha bwa guverinoma ye ya Likud bwo kuyobora ibiganiro by 'amahoro .	Minisitiri_O w_O 'intebe_O wa_O Israel_O Benjamin_B-PER Netanyahu_I-PER yashinje_O umukuru_O w_O 'abatavuga_O rumwe_O n_O 'ubutegetsi_O Peres_B-PER ,_O yatsinzwe_O mu_O matora_O yo_O muri_O Gicurasi_O ,_O kugerageza_O guhungabanya_O ububasha_O bwa_O guverinoma_O ye_O ya_O Likud_B-ORG bwo_O kuyobora_O ibiganiro_O by_O 'amahoro_O ._O	kin
Ambasade ya Afuganisitani muri Emirats Arabes Unis ivuga ko abarinzi b' Abatalibani bajya iwabo .	Ambasade_O ya_O Afuganisitani_O muri_O Emirats_B-LOC Arabes_I-LOC Unis_I-LOC ivuga_O ko_O abarinzi_O b'_O Abatalibani_O bajya_O iwabo_O ._O	kin
Hilary Gush	Hilary_B-PER Gush_I-PER	kin
DUBAI 1996-08-22 ( mu Gifaransa )	DUBAI_B-LOC 1996-08-22_O (_O mu_O Gifaransa_O )_O	kin
Yagize ati " Ambasaderi wacu ari mu biganiro na Minisiteri y' Ububanyi n 'amahanga ya UAE .	Yagize_O ati_O "_O Ambasaderi_O wacu_O ari_O mu_O biganiro_O na_O Minisiteri_O y'_O Ububanyi_O n_O 'amahanga_O ya_O UAE_B-LOC ._O	kin
Umukozi wa ambasade yagize ati : " Bazasubira muri Afghanistan mu minsi ibiri cyangwa itatu . "	Umukozi_O wa_O ambasade_O yagize_O ati_O :_O "_O Bazasubira_O muri_O Afghanistan_B-LOC mu_O minsi_O ibiri_O cyangwa_O itatu_O ._O "_O	kin
" Ambasade iri kubaha ibyangombwa by' ingendo kugira ngo basubire mu gihugu cyabo .	"_O Ambasade_O iri_O kubaha_O ibyangombwa_O by'_O ingendo_O kugira_O ngo_O basubire_O mu_O gihugu_O cyabo_O ._O	kin
Yakomeje agira ati : " Nta kibazo na kimwe bafite mu rugendo rwabo .	Yakomeje_O agira_O ati_O :_O "_O Nta_O kibazo_O na_O kimwe_O bafite_O mu_O rugendo_O rwabo_O ._O	kin
Kuva icyo gihe ntiyongeye kugira icyo ivuga kuri icyo kibazo .	Kuva_O icyo_O gihe_O ntiyongeye_O kugira_O icyo_O ivuga_O kuri_O icyo_O kibazo_O ._O	kin
Kandahar ni icyicaro gikuru cy 'inyeshyamba z 'Abatalibani .	Kandahar_B-LOC ni_O icyicaro_O gikuru_O cy_O 'inyeshyamba_O z_O 'Abatalibani_O ._O	kin
Kabul igenzurwa na guverinoma ya Perezida Burhanuddin Rabbani , ari nayo Taliban irwanira guhirika .	Kabul_B-LOC igenzurwa_O na_O guverinoma_O ya_O Perezida_O Burhanuddin_B-PER Rabbani_I-PER ,_O ari_O nayo_O Taliban_O irwanira_O guhirika_O ._O	kin
Umukozi wa ambasade yavuze ko abo bagabo batatu , batekereza ko bari mu kigero cy' imyaka 20 , ubu bari i Abu Dhabi .	Umukozi_O wa_O ambasade_O yavuze_O ko_O abo_O bagabo_O batatu_O ,_O batekereza_O ko_O bari_O mu_O kigero_O cy'_O imyaka_O 20_O ,_O ubu_O bari_O i_O Abu_B-LOC Dhabi_I-LOC ._O	kin
Ntiyatanze ibisobanuro birambuye .	Ntiyatanze_O ibisobanuro_O birambuye_O ._O	kin
Abarusiya bakoraga muri kompanyi ya Aerostan yo muri Repubulika ya Tatarstan mu Burusiya , bafashwe bugwate nyuma y 'uko indege y 'intambara ya MiG-19 y 'Abatalibani ihatira indege yabo itwara imizigo kugwa muri Kanama 1995 .	Abarusiya_O bakoraga_O muri_O kompanyi_O ya_O Aerostan_B-ORG yo_O muri_O Repubulika_O ya_O Tatarstan_B-LOC mu_O Burusiya_O ,_O bafashwe_O bugwate_O nyuma_O y_O 'uko_O indege_O y_O 'intambara_O ya_O MiG-19_O y_O 'Abatalibani_O ihatira_O indege_O yabo_O itwara_O imizigo_O kugwa_O muri_O Kanama_O 1995_O ._O	kin
Abatalibani bavuze ko ibyo bikoresho byaturutse muri Alubaniya ari igihamya cy' uko ingabo z' u Burusiya zishyigikiye ubutegetsi bwa Rabbani .	Abatalibani_O bavuze_O ko_O ibyo_O bikoresho_O byaturutse_O muri_O Alubaniya_B-LOC ari_O igihamya_O cy'_O uko_O ingabo_O z'_O u_O Burusiya_O zishyigikiye_O ubutegetsi_O bwa_O Rabbani_B-PER ._O	kin
Moscou yavuze ko ubwenegihugu bw' abari muri ubwo bwato bwabayeho mu buryo bw 'impanuka .	Moscou_B-LOC yavuze_O ko_O ubwenegihugu_O bw'_O abari_O muri_O ubwo_O bwato_O bwabayeho_O mu_O buryo_O bw_O 'impanuka_O ._O	kin
Imihati myinshi bashyizeho mu rwego rwa dipolomasi kugira ngo barekure abo barindwi nta cyo yagezeho .	Imihati_O myinshi_O bashyizeho_O mu_O rwego_O rwa_O dipolomasi_O kugira_O ngo_O barekure_O abo_O barindwi_O nta_O cyo_O yagezeho_O ._O	kin
Abarusiya , bavuze ko batsinze abarinzi - babiri bitwaje imbunda za Kalashnikov - ubwo bakoraga imirimo isanzwe yo gusana indege yabo itwara imizigo Ilyushin 76 ku wa Gatanu w 'icyumweru gishize , bavuye mu murwa mukuru wa UAE Abu Dhabi berekeza iwabo ku Cyumweru .	Abarusiya_O ,_O bavuze_O ko_O batsinze_O abarinzi_O -_O babiri_O bitwaje_O imbunda_O za_O Kalashnikov_O -_O ubwo_O bakoraga_O imirimo_O isanzwe_O yo_O gusana_O indege_O yabo_O itwara_O imizigo_O Ilyushin_O 76_O ku_O wa_O Gatanu_O w_O 'icyumweru_O gishize_O ,_O bavuye_O mu_O murwa_O mukuru_O wa_O UAE_B-LOC Abu_B-LOC Dhabi_I-LOC berekeza_O iwabo_O ku_O Cyumweru_O ._O	kin
Saddam wo muri Iraki ahura na Zhirinovsky wo mu Burusiya .	Saddam_B-PER wo_B-LOC muri_I-LOC Iraki_I-LOC ahura_O na_O Zhirinovsky_B-PER wo_O mu_B-LOC Burusiya_I-LOC ._O	kin
