input	output	language
Owadwa moro ma Israel ne ooro mondo odhi owuo gi Jo - Syria e wi kuwe ma ne dhi bedoe e kindgi , ne owacho e Tich Ang 'wen ni ywaruok ma sani nitie e kind Israel gi Jo - Syria chalo mana gi yamo mager e okombe mar chai .	Owadwa_O moro_O ma_O Israel_B-LOC ne_O ooro_O mondo_O odhi_O owuo_O gi_O Jo_B-LOC -_I-LOC Syria_I-LOC e_O wi_O kuwe_O ma_O ne_O dhi_O bedoe_O e_O kindgi_O ,_O ne_O owacho_O e_O Tich_O Ang_O 'wen_O ni_O ywaruok_O ma_O sani_O nitie_O e_O kind_O Israel_O gi_O Jo_O -_O Syria_O chalo_O mana_O gi_O yamo_O mager_O e_O okombe_O mar_O chai_O ._O	luo
Itamar Rabinovich , ma ne en jakom mar Israel e Washington ma ne otimo mbaka ma ne ok okelo nyak moro amora gi Suria , nowacho ne redio mar Israel ni nenore ni Damaski ne dwaro wuoyo to ok kedo .	Itamar_B-PER Rabinovich_I-PER ,_O ma_O ne_O en_O jakom_O mar_O Israel_B-LOC e_O Washington_B-LOC ma_O ne_O otimo_O mbaka_O ma_O ne_O ok_O okelo_O nyak_O moro_O amora_O gi_O Suria_B-LOC ,_O nowacho_O ne_O redio_B-ORG mar_I-ORG Israel_I-ORG ni_O nenore_O ni_O Damaski_B-LOC ne_O dwaro_O wuoyo_O to_O ok_O kedo_O ._O	luo
" Aneno ni wach maduong 'ma Jo - Suria onego okaw mapek en ni nyaka giwuo kuom wachno .	"_O Aneno_O ni_O wach_O maduong_O 'ma_O Jo_O -_O Suria_O onego_O okaw_O mapek_O en_O ni_O nyaka_O giwuo_O kuom_O wachno_O ._O	luo
Jo - Suria ok ong 'eyo gima onego gitim , kendo gin gi parruok mang 'eny , kata kamano , paro ma ji mang 'eny nigo e Washington en ni mano en mana masira mar apaka matin . "	Jo_O -_O Suria_O ok_O ong_O 'eyo_O gima_O onego_O gitim_O ,_O kendo_O gin_O gi_O parruok_O mang_O 'eny_O ,_O kata_O kamano_O ,_O paro_O ma_O ji_O mang_O 'eny_O nigo_O e_O Washington_B-LOC en_O ni_O mano_O en_O mana_O masira_O mar_O apaka_O matin_O ._O "_O	luo
Rabinovich koro tieko migawone kaka jakom .	Rabinovich_B-PER koro_O tieko_O migawone_O kaka_O jakom_O ._O	luo
Obiro kawo kar Eliahu Ben-Elissar , ma ne en jaote machon mar Israel e piny Misri kendo jasiasa ma wuok e chama ma ratiro miluongo ni Likud .	Obiro_O kawo_O kar_O Eliahu_B-PER Ben-Elissar_I-PER ,_O ma_O ne_O en_O jaote_O machon_O mar_O Israel_O e_O piny_O Misri_B-LOC kendo_O jasiasa_O ma_O wuok_O e_O chama_O ma_O ratiro_O miluongo_O ni_O Likud_B-ORG ._O	luo
Israel ne ooro ne Suria ote chieng 'Tich Adek , kokalo kuom Washington , ka giwacho ni ne giikore ne kuwe kendo ne gidwaro chako mbaka ma onge weche motelo .	Israel_B-LOC ne_O ooro_O ne_O Suria_B-LOC ote_O chieng_O 'Tich_O Adek_O ,_O kokalo_O kuom_O Washington_B-LOC ,_O ka_O giwacho_O ni_O ne_O giikore_O ne_O kuwe_O kendo_O ne_O gidwaro_O chako_O mbaka_O ma_O onge_O weche_O motelo_O ._O	luo
Kata kamano , ne okwero Damaski kuom chweyo gima ne oluongo ni chal marach .	Kata_O kamano_O ,_O ne_O okwero_O Damaski_B-LOC kuom_O chweyo_O gima_O ne_O oluongo_O ni_O chal_O marach_O ._O	luo
Siria ne odonjo ne Israel chieng 'Tich Adek ni ne ochako kampen mager mar kedo kode bang 'ka televison mar Israel ne onyiso ni Damaski nyocha otemo tiyo gi mbom moro .	Siria_B-LOC ne_O odonjo_O ne_O Israel_B-LOC chieng_O 'Tich_O Adek_O ni_O ne_O ochako_O kampen_O mager_O mar_O kedo_O kode_O bang_O 'ka_O televison_O mar_O Israel_O ne_O onyiso_O ni_O Damaski_B-LOC nyocha_O otemo_O tiyo_O gi_O mbom_O moro_O ._O	luo
Nowacho ni gige lweny ma ne ong 'iewo ne gin mag kedo gi wasigu .	Nowacho_O ni_O gige_O lweny_O ma_O ne_O ong_O 'iewo_O ne_O gin_O mag_O kedo_O gi_O wasigu_O ._O	luo
Chwanyruok maduong 'osebetie chakre ne jatelo maduong 'mar Israel , Benjamin Netanyahu , kaw kom - loch e dwe mar Jun , kosingore mar rito Golan Heights ma Israel ne okawo kuom Jo - Syria e lweny ma ne otimore e Middle East e higa mar 1967 .	Chwanyruok_O maduong_O 'osebetie_O chakre_O ne_O jatelo_O maduong_O 'mar_O Israel_O ,_O Benjamin_B-PER Netanyahu_I-PER ,_I-PER kaw_O kom_O -_O loch_O e_O dwe_O mar_O Jun_O ,_O kosingore_O mar_O rito_O Golan_B-LOC Heights_I-LOC ma_O Israel_B-LOC ne_O okawo_O kuom_O Jo_O -_O Syria_B-LOC e_O lweny_O ma_O ne_O otimore_O e_O Middle_B-LOC East_I-LOC e_O higa_O mar_O 1967_O ._O	luo
Mbaka mag kuwe e kind Israel kod Suria osebedo ka dhi nyime e wi Golan chakre higa mar 1991 , kata obedo ni sirkal machon ne oikore mar weyo gik moko e wi Golan .	Mbaka_O mag_O kuwe_O e_O kind_O Israel_O kod_O Suria_O osebedo_O ka_O dhi_O nyime_O e_O wi_O Golan_B-LOC chakre_O higa_O mar_O 1991_O ,_O kata_O obedo_O ni_O sirkal_O machon_O ne_O oikore_O mar_O weyo_O gik_O moko_O e_O wi_O Golan_B-LOC ._O	luo
Mbaka mag kuwe e kind pinje ariyogi ne otim e dwe mar Februar .	Mbaka_O mag_O kuwe_O e_O kind_O pinje_O ariyogi_O ne_O otim_O e_O dwe_O mar_O Februar_O ._O	luo
" Weche moa Damaski ok gin weche mabeyo , to gin mana weche maricho .	"_O Weche_O moa_O Damaski_B-LOC ok_O gin_O weche_O mabeyo_O ,_O to_O gin_O mana_O weche_O maricho_O ._O	luo
Jofwamb weche ...	Jofwamb_O weche_O ..._O	luo
weche mopong 'gi mirima kod weche mag achaye .	weche_O mopong_O 'gi_O mirima_O kod_O weche_O mag_O achaye_O ._O	luo
Levy nowacho kama : " Kor lwasi molos gi dhano en gima nyalo kelo hinyruok ahinya nikech jogo malando wachno nyalo bedo joma otwe e iye . "	Levy_B-PER nowacho_O kama_O :_O "_O Kor_O lwasi_O molos_O gi_O dhano_O en_O gima_O nyalo_O kelo_O hinyruok_O ahinya_O nikech_O jogo_O malando_O wachno_O nyalo_O bedo_O joma_O otwe_O e_O iye_O ._O "_O	luo
Nowacho kama : " Wageno ni ka Siria dwaro kuwe , to obiro dwoko wach Israel mar donjo e mbaka mag kuwe nikech mano e gima wadwaro . "	Nowacho_O kama_O :_O "_O Wageno_O ni_O ka_O Siria_B-LOC dwaro_O kuwe_O ,_O to_O obiro_O dwoko_O wach_O Israel_B-LOC mar_O donjo_O e_O mbaka_O mag_O kuwe_O nikech_O mano_O e_O gima_O wadwaro_O ._O "_O	luo
Lweny ok kel ne ng 'ato ber moro amora . "	Lweny_O ok_O kel_O ne_O ng_O 'ato_O ber_O moro_O amora_O ._O "_O	luo
Stesen mar televison mar Israel miluongo ni Channel Two nowacho ni Damaski ne ooro " ranyisi " ne Israel .	Stesen_O mar_O televison_O mar_O Israel_B-LOC miluongo_O ni_O Channel_B-ORG Two_I-ORG nowacho_O ni_O Damaski_B-LOC ne_O ooro_O "_O ranyisi_O "_O ne_O Israel_B-LOC ._O	luo
Ne ok ochiwo kama ondikie ripotno .	Ne_O ok_O ochiwo_O kama_O ondikie_O ripotno_O ._O	luo
Jotelo mag Netanyahu kod Levy nowacho ni ne ok ginyal nyiso adiera mar wachno .	Jotelo_O mag_O Netanyahu_B-PER kod_O Levy_B-PER nowacho_O ni_O ne_O ok_O ginyal_O nyiso_O adiera_O mar_O wachno_O ._O	luo
Televisiono bende nowacho ni Netanyahu ne ooro ote mag hoyo chuny Jo - Suria kokalo kuom Cairo , Amerka kod Moscow .	Televisiono_O bende_O nowacho_O ni_O Netanyahu_B-PER ne_O ooro_O ote_O mag_O hoyo_O chuny_O Jo_O -_O Suria_B-LOC kokalo_O kuom_O Cairo_B-LOC ,_O Amerka_B-LOC kod_O Moscow_B-LOC ._O	luo
Jasomo moro ma Ja - Poland ok oyie ni nitie nyiminego e piny Libya .	Jasomo_O moro_O ma_O Ja_O -_O Poland_O ok_O oyie_O ni_O nitie_O nyiminego_O e_O piny_O Libya_B-LOC ._O	luo
TUNIS 1996-08-22 weche machuok	TUNIS_B-LOC 1996-08-22_O weche_O machuok_O	luo
Jaduong 'moro mar piny Poland ne okwedo ripot mar gaset moro e pinyno ma ne wacho ni Libya ne tamore chiwo visa ne nas 100 mag pinyno ma ne dwaro dok thuchegi bang 'tiyo e pinyno ma ni Afrika ma Masawa .	Jaduong_O 'moro_O mar_O piny_O Poland_O ne_O okwedo_O ripot_O mar_O gaset_O moro_O e_O pinyno_O ma_O ne_O wacho_O ni_O Libya_B-LOC ne_O tamore_O chiwo_O visa_O ne_O nas_O 100_O mag_O pinyno_O ma_O ne_O dwaro_O dok_O thuchegi_O bang_O 'tiyo_O e_O pinyno_O ma_O ni_O Afrika_O ma_O Masawa_O ._O	luo
" Mano ok en adier .	"_O Mano_O ok_O en_O adier_O ._O	luo
Nowacho ni nitie nyimine 800 ma Jo - Poland matiyo e piny Libya .	Nowacho_O ni_O nitie_O nyimine_O 800_O ma_O Jo_O -_O Poland_O matiyo_O e_O piny_O Libya_B-LOC ._O	luo
Jotelo ariyo mag joma kwedo sirkal mar Iran romo e dala mar Baghdad .	Jotelo_O ariyo_O mag_O joma_O kwedo_O sirkal_O mar_O Iran_O romo_O e_O dala_O mar_O Baghdad_B-LOC ._O	luo
Hassan Hafidh	Hassan_B-PER Hafidh_I-PER	luo
BAGHDAD 1996-Februar 22 Gik ma Ji Wacho e Wi Muma	BAGHDAD_B-LOC 1996-Februar_O 22_O Gik_O ma_O Ji_O Wacho_O e_O Wi_O Muma_O	luo
Riwruok moro mar Jo - Iran modak e piny Iraq ne osingore chieng 'Tich Ang 'wen ni gibiro chiwo kony ne Jo - Kurd ma nong 'anyo e pinyno bang 'ka jolweny mag Iran ne omonjogi e pinyno dwe mokalo .	Riwruok_O moro_O mar_O Jo_O -_O Iran_O modak_O e_O piny_O Iraq_B-LOC ne_O osingore_O chieng_O 'Tich_O Ang_O 'wen_O ni_O gibiro_O chiwo_O kony_O ne_O Jo_O -_O Kurd_O ma_O nong_O 'anyo_O e_O pinyno_B-LOC bang_O 'ka_O jolweny_O mag_O Iran_O ne_O omonjogi_O e_O pinyno_B-LOC dwe_O mokalo_O ._O	luo
" Rajavi nojiwo ni Kido mar Kedo mar Iran biro dhi nyime chung 'motegno gi Jo - Kurd wetegi kaachiel gi Kido mar Kedo e Kurdistan mar Iran , " ne owacho .	"_O Rajavi_O nojiwo_O ni_O Kido_B-ORG mar_I-ORG Kedo_I-ORG mar_O Iran_O biro_O dhi_O nyime_O chung_O 'motegno_O gi_O Jo_O -_O Kurd_O wetegi_O kaachiel_O gi_O Kido_O mar_O Kedo_O e_O Kurdistan_B-LOC mar_I-LOC Iran_I-LOC ,_O "_O ne_O owacho_O ._O	luo
Jal moro mawuoyo e lo riwruogno nowacho ni chokruogno " nyiso okang 'manyien mar tudruok mantie e kind Jo - Mujahideen Khalq kod Jo - Kurd ma kwedo sirkal mar Iran . "	Jal_O moro_O mawuoyo_O e_O lo_O riwruogno_O nowacho_O ni_O chokruogno_O "_O nyiso_O okang_B-ORG 'manyien_I-ORG mar_I-ORG tudruok_O mantie_O e_O kind_O Jo_O -_O Mujahideen_O Khalq_O kod_O Jo_O -_O Kurd_O ma_O kwedo_O sirkal_O mar_O Iran_O ._O "_O	luo
E dwe mar Julai , Iran nogoyo mbom maduong 'e yor nyandwat mar piny Iraq ka gilawore gi jolweny mag KDPI modak e gwenge mag Jo - Kurd e piny Iraq ma ok nie bwo loch sirkal mar Baghdad .	E_O dwe_O mar_O Julai_O ,_O Iran_B-LOC nogoyo_O mbom_O maduong_O 'e_O yor_O nyandwat_O mar_O piny_O Iraq_B-LOC ka_O gilawore_O gi_O jolweny_O mag_O KDPI_B-ORG modak_O e_O gwenge_O mag_O Jo_O -_O Kurd_O e_O piny_O Iraq_O ma_O ok_O nie_O bwo_O loch_O sirkal_O mar_O Baghdad_B-LOC ._O	luo
PUK kod Iraq 's Kurdistan Democratic Party ( KDP ) ma gin grube ariyo madongo mag Jo - Kurd e piny Iraq , osebedo ka chiko nyandwat mar Iraq chakre ne riemb jolweny mag Iraq e piny Kuwait e Lweny mar Gulf e higa mar 1991 .	PUK_B-ORG kod_O Iraq_B-LOC 's_O Kurdistan_B-ORG Democratic_I-ORG Party_I-ORG (_O KDP_B-ORG )_O ma_O gin_O grube_O ariyo_O madongo_O mag_O Jo_O -_O Kurd_O e_O piny_O Iraq_O ,_O osebedo_O ka_O chiko_O nyandwat_O mar_O Iraq_B-LOC chakre_O ne_O riemb_O jolweny_O mag_O Iraq_O e_O piny_O Kuwait_B-LOC e_O Lweny_O mar_O Gulf_O e_O higa_O mar_O 1991_O ._O	luo
Ywaruok e kind grube ariyogo ne ochakore e giko juma e lweny malich ma pok notimore nyaka ne jolweny mag Amerka oweyo kedo e higa mokalo .	Ywaruok_O e_O kind_O grube_O ariyogo_O ne_O ochakore_O e_O giko_O juma_O e_O lweny_O malich_O ma_O pok_O notimore_O nyaka_O ne_O jolweny_O mag_O Amerka_O oweyo_O kedo_O e_O higa_O mokalo_O ._O	luo
Mujahideen Khalq nowacho ni jolweny mag Iran bende osebedo ka goyo kambi mag KDP e gweng 'mar Qasri e gweng 'mar Suleimaniya machiegni gi tong 'mar Iran kuom ndalo ariyo mosekalo .	Mujahideen_B-ORG Khalq_I-ORG nowacho_O ni_O jolweny_O mag_O Iran_O bende_O osebedo_O ka_O goyo_O kambi_O mag_O KDP_B-ORG e_O gweng_O 'mar_O Qasri_B-LOC e_O gweng_O 'mar_O Suleimaniya_B-LOC machiegni_O gi_O tong_O 'mar_O Iran_O kuom_O ndalo_O ariyo_O mosekalo_O ._O	luo
Nowacho ni Jo - Kurdi madirom 100 ne onegi kata ne ohinyore e lwenyno .	Nowacho_O ni_O Jo_O -_O Kurdi_O madirom_O 100_O ne_O onegi_O kata_O ne_O ohinyore_O e_O lwenyno_O ._O	luo
Iran kod Turkey dhi nyime gi goyo mbom e kor lwasi koda e lowo e yor nyandwat mar Iraq ka gimanyo joma kwedo sirkandgi ma Jo - Kurd .	Iran_B-LOC kod_O Turkey_B-LOC dhi_O nyime_O gi_O goyo_O mbom_O e_O kor_O lwasi_O koda_O e_O lowo_O e_O yor_O nyandwat_O mar_O Iraq_B-LOC ka_O gimanyo_O joma_O kwedo_O sirkandgi_O ma_O Jo_O -_O Kurd_O ._O	luo
Jolweny mag Amerka e piny Turkey ma milambo , rito Jo - Kurdi mag Iraq mondo kik monjgi gi jolweny mag Baghdad .	Jolweny_O mag_O Amerka_O e_O piny_O Turkey_B-LOC ma_O milambo_O ,_O rito_O Jo_O -_O Kurdi_O mag_O Iraq_O mondo_O kik_O monjgi_O gi_O jolweny_O mag_O Baghdad_B-LOC ._O	luo
Rial mar Saudi Arabia siko ka osiko e ohala ma ok kal tong 'e kinde mag oro .	Rial_O mar_O Saudi_O Arabia_O siko_O ka_O osiko_O e_O ohala_O ma_O ok_O kal_O tong_O 'e_O kinde_O mag_O oro_O ._O	luo
MANAMA 1996-08-22 weche manyien	MANAMA_B-LOC 1996-08-22_O weche_O manyien_O	luo
Jolok ohala e pinyruodhno nowacho ni ber mar pesa mar Saudi riyal kopim gi dola mar Amerka kod ber mar pesa mar riyal e kind bengi , ne ok odok chien e juma ma ne otimie ohala e kinde ma piny ne ng 'ich .	Jolok_O ohala_O e_O pinyruodhno_O nowacho_O ni_O ber_O mar_O pesa_O mar_O Saudi_O riyal_O kopim_O gi_O dola_O mar_O Amerka_O kod_O ber_O mar_O pesa_O mar_O riyal_O e_O kind_O bengi_O ,_O ne_O ok_O odok_O chien_O e_O juma_O ma_O ne_O otimie_O ohala_O e_O kinde_O ma_O piny_O ne_O ng_O 'ich_O ._O	luo
" Onge lokruok moro amora ma ne osetim kuom pesa mar Saudi riyal .	"_O Onge_O lokruok_O moro_O amora_O ma_O ne_O osetim_O kuom_O pesa_O mar_O Saudi_O riyal_O ._O	luo
Jago moro nowacho kama : " Ne nitie kuwe mang 'eny e chiro nikech odiechienge mag yueyo .	Jago_O moro_O nowacho_O kama_O :_O "_O Ne_O nitie_O kuwe_O mang_O 'eny_O e_O chiro_O nikech_O odiechienge_O mag_O yueyo_O ._O	luo
Nengo mar riyal ne en 3.7504 / 06 mar dola achiel .	Nengo_O mar_O riyal_O ne_O en_O 3.7504_O /_O 06_O mar_O dola_O achiel_O ._O	luo
Dwe achiel ne gin pasent 5-1 / 2 , 3 / 8 , dweche adek ne gin pasent 5-5 / 8 , pasent 1 / 2 , to dweche auchiel ne gin pasent 5-3 / 4 , 5 / 8 .	Dwe_O achiel_O ne_O gin_O pasent_O 5-1_O /_O 2_O ,_O 3_O /_O 8_O ,_O dweche_O adek_O ne_O gin_O pasent_O 5-5_O /_O 8_O ,_O pasent_O 1_O /_O 2_O ,_O to_O dweche_O auchiel_O ne_O gin_O pasent_O 5-3_O /_O 4_O ,_O 5_O /_O 8_O ._O	luo
Chudo mar higa achiel ne en pasent auchiel , 5 - 7 / 8 .	Chudo_O mar_O higa_O achiel_O ne_O en_O pasent_O auchiel_O ,_O 5_O -_O 7_O /_O 8_O ._O	luo
Israel yie mondo Arafat owuog odhi West Bank .	Israel_B-LOC yie_O mondo_O Arafat_B-PER owuog_O odhi_O West_B-LOC Bank_I-LOC ._O	luo
JERUSALEM 1996-08-22 weche mokor	JERUSALEM_B-LOC 1996-08-22_O weche_O mokor_O	luo
Israel ne ochiwo thuolo ne jatend Jo - Palestina miluongo ni Yasser Arafat , mondo oidh e wi pinye kochomo West Bank , kendo mano ne otieko ywaruok moro ma ne nitie e kind Jo - Israel kod Jo - Palestine , mana kaka achiel kuom jochiw paro mag Arafat nowacho .	Israel_B-LOC ne_O ochiwo_O thuolo_O ne_O jatend_O Jo_O -_O Palestina_O miluongo_O ni_O Yasser_B-PER Arafat_I-PER ,_O mondo_O oidh_O e_O wi_O pinye_O kochomo_O West_B-LOC Bank_I-LOC ,_O kendo_O mano_O ne_O otieko_O ywaruok_O moro_O ma_O ne_O nitie_O e_O kind_O Jo_O -_O Israel_O kod_O Jo_O -_O Palestine_O ,_O mana_O kaka_O achiel_O kuom_O jochiw_O paro_O mag_O Arafat_B-PER nowacho_O ._O	luo
" Chandruok orumo .	"_O Chandruok_O orumo_O ._O	luo
Ndege mar ker oseyudo thuolo mar kalo e kor yamo mar Israel kata kamano ok igeno ni ker biro dhi West Bank kapok Wuok Tich , " Nabil Abu Rdainah ne owacho ne Reuters .	Ndege_O mar_O ker_O oseyudo_O thuolo_O mar_O kalo_O e_O kor_O yamo_O mar_O Israel_O kata_O kamano_O ok_O igeno_O ni_O ker_O biro_O dhi_O West_B-LOC Bank_I-LOC kapok_O Wuok_O Tich_O ,_O "_O Nabil_B-PER Abu_I-PER Rdainah_I-PER ne_O owacho_O ne_O Reuters_B-ORG ._O	luo
Jotelo mag Jo - Palestina ne odonjo ne jatelo maduong 'mar sirkal ma korachwich miluongo ni Benjamin Netanyahu , ni notemo chungo chokruok ma ne dhi timore Ramallah kuom keto Arafat e twech .	Jotelo_O mag_O Jo_O -_O Palestina_O ne_O odonjo_O ne_O jatelo_O maduong_O 'mar_O sirkal_O ma_O korachwich_O miluongo_O ni_O Benjamin_B-PER Netanyahu_I-PER ,_O ni_O notemo_O chungo_O chokruok_O ma_O ne_O dhi_O timore_O Ramallah_B-LOC kuom_O keto_O Arafat_B-PER e_O twech_O ._O	luo
Bang 'mano , Arafat nochungo romo moro ma ne dhi bedoe e kind jotelo mag Israel kod mag PLO e wi weche mag raia , e ndara miluongo ni Allenby Bridge e kind Jordan kod West Bank .	Bang_O 'mano_O ,_O Arafat_B-PER nochungo_O romo_O moro_O ma_O ne_O dhi_O bedoe_O e_O kind_O jotelo_O mag_O Israel_O kod_O mag_O PLO_B-ORG e_O wi_O weche_O mag_O raia_O ,_O e_O ndara_O miluongo_O ni_O Allenby_B-LOC Bridge_I-LOC e_O kind_O Jordan_B-LOC kod_O West_B-LOC Bank_I-LOC ._O	luo
Abu Rdainah nowacho ni Arafat nong 'ado mar weyo dhi West Bank chieng 'Tich Ang 'wen bang 'ka Israel nogolo marfukno , nikech ne en gi chenro mapek e Gaza kendo ne ok odhi bedo thuolo nyaka Wuok Tich .	Abu_B-PER Rdainah_I-PER nowacho_O ni_O Arafat_B-PER nong_O 'ado_O mar_O weyo_O dhi_O West_B-LOC Bank_I-LOC chieng_O 'Tich_O Ang_O 'wen_O bang_O 'ka_O Israel_B-LOC nogolo_O marfukno_O ,_O nikech_O ne_O en_O gi_O chenro_O mapek_O e_O Gaza_B-LOC kendo_O ne_O ok_O odhi_O bedo_O thuolo_O nyaka_O Wuok_O Tich_O ._O	luo
Arafat ne dhi romo gi Peres e Gaza bang 'kane gisewere gi ndege .	Arafat_B-PER ne_O dhi_O romo_O gi_O Peres_B-PER e_O Gaza_B-LOC bang_O 'kane_O gisewere_O gi_O ndege_O ._O	luo
JERUSALEM 1996-08-22 weche mokor	JERUSALEM_B-LOC 1996-08-22_O weche_O mokor_O	luo
Yasser Arafat biro romo gi Shimon Peres e Gaza chieng 'Tich Ang 'wen bang 'Jo - Palestina wacho ni sirkal ma korachwich mar Israel ne ogeng 'o jatend Jo - Palestina kik dhi e West Bank mondo giwuo gi jatelo machonno .	Yasser_B-PER Arafat_I-PER biro_O romo_O gi_O Shimon_B-PER Peres_I-PER e_O Gaza_B-LOC chieng_O 'Tich_O Ang_O 'wen_O bang_O 'Jo_O -_O Palestina_O wacho_O ni_O sirkal_O ma_O korachwich_O mar_O Israel_O ne_O ogeng_O 'o_O jatend_O Jo_O -_O Palestina_O kik_O dhi_O e_O West_B-LOC Bank_I-LOC mondo_O giwuo_O gi_O jatelo_O machonno_O ._O	luo
" Romo e kind Peres kod Arafat biro timore kama iluongo ni Erez checkpoint e Gaza to ok Ramallah kaka ne en chenro , " ofis Peres nowacho .	"_O Romo_O e_O kind_O Peres_B-PER kod_O Arafat_B-PER biro_O timore_O kama_O iluongo_O ni_O Erez_B-LOC checkpoint_O e_O Gaza_B-LOC to_O ok_O Ramallah_B-LOC kaka_O ne_O en_O chenro_O ,_O "_O ofis_O Peres_B-PER nowacho_O ._O	luo
Jotend Jo - Palestina nowacho ni sirkand Israel ne otamo Arafat ringo e wi Israel gi ndege mar jo - Palestina kochomo West Bank e temo geng 'o romo gi Peres .	Jotend_O Jo_O -_O Palestina_O nowacho_O ni_O sirkand_O Israel_O ne_O otamo_O Arafat_B-PER ringo_O e_O wi_O Israel_B-LOC gi_O ndege_O mar_O jo_O -_O Palestina_O kochomo_O West_B-LOC Bank_I-LOC e_O temo_O geng_O 'o_O romo_O gi_O Peres_B-PER ._O	luo
Prime Minister mar Israel Benjamin Netanyahu ne odonjo ne jatend joma kwedo loch Peres , ma ne oloyo e yiero ma ne otim e dwe mar Mei , kuom temo ketho teko ma sirkandgi mar Likud nigo mar tayo mbaka mag kuwe .	Prime_O Minister_O mar_O Israel_O Benjamin_B-PER Netanyahu_I-PER ne_O odonjo_O ne_O jatend_O joma_O kwedo_O loch_O Peres_B-PER ,_O ma_O ne_O oloyo_O e_O yiero_O ma_O ne_O otim_O e_O dwe_O mar_O Mei_O ,_O kuom_O temo_O ketho_O teko_O ma_O sirkandgi_O mar_O Likud_B-ORG nigo_O mar_O tayo_O mbaka_O mag_O kuwe_O ._O	luo
Hilary Gush	Hilary_B-PER Gush_I-PER	luo
DUBAI 1996-08-22 weche mokor	DUBAI_B-LOC 1996-08-22_O weche_O mokor_O	luo
Askeche adek mag Afghanistan ma ne oter e United Arab Emirates juma mokalo gi wasigu mag Russia ma ne oringo e lwet jolweny mag Taliban , biro dok Afghanistan bang 'odiechienge matin , kaluwore gi gima ne oland gi ofis maduong 'mar Afghanistan e dala mar Abu Dhabi .	Askeche_O adek_O mag_O Afghanistan_O ma_O ne_O oter_O e_O United_B-LOC Arab_I-LOC Emirates_I-LOC juma_O mokalo_O gi_O wasigu_O mag_O Russia_O ma_O ne_O oringo_O e_O lwet_O jolweny_O mag_O Taliban_O ,_O biro_O dok_O Afghanistan_B-LOC bang_O 'odiechienge_O matin_O ,_O kaluwore_O gi_O gima_O ne_O oland_O gi_O ofis_O maduong_O 'mar_O Afghanistan_O e_O dala_O mar_O Abu_B-LOC Dhabi_I-LOC ._O	luo
Owadwa moro ma en achiel kuom jomisonarigo nowacho kama : " Jomisonarigo biro duogo Afghanistan bang 'ndalo ariyo kata adek . "	Owadwa_O moro_O ma_O en_O achiel_O kuom_O jomisonarigo_O nowacho_O kama_O :_O "_O Jomisonarigo_O biro_O duogo_O Afghanistan_B-LOC bang_O 'ndalo_O ariyo_O kata_O adek_O ._O "_O	luo
" Ofis maduong 'mar jomisonari e pinyno osechiwonegi barupe mag dok thuchegi .	"_O Ofis_O maduong_O 'mar_O jomisonari_O e_O pinyno_O osechiwonegi_O barupe_O mag_O dok_O thuchegi_O ._O	luo
Ne omedo wacho kama : " Onge ng 'ato ang 'ata ma kwedo wuodhgi . "	Ne_O omedo_O wacho_O kama_O :_O "_O Onge_O ng_O 'ato_O ang_O 'ata_O ma_O kwedo_O wuodhgi_O ._O "_O	luo
Emirat mag Arabu ne owacho chieng 'Wuok Tich ni ne gidhi chiwo ji adekgo ne riwruok mar International Red Crescent , nyalo bedo Tich Ariyo mokalo .	Emirat_B-LOC mag_I-LOC Arabu_I-LOC ne_O owacho_O chieng_O 'Wuok_O Tich_O ni_O ne_O gidhi_O chiwo_O ji_O adekgo_O ne_O riwruok_O mar_O International_B-ORG Red_I-ORG Crescent_I-ORG ,_O nyalo_O bedo_O Tich_O Ariyo_O mokalo_O ._O	luo
Chakre kindeno , pok ochak owuo kuom wachno kendo .	Chakre_O kindeno_O ,_O pok_O ochak_O owuo_O kuom_O wachno_O kendo_O ._O	luo
Kane openjgi kabe polise adekgo ne dhi dok Kandahar kata Kabul dala maduong 'mar Afghanistan , jatelono nowacho kama : " Mano pok ong 'ere , kata kamano nyalo bedo ni gidhi Kandahar . "	Kane_O openjgi_O kabe_O polise_O adekgo_O ne_O dhi_O dok_O Kandahar_B-LOC kata_O Kabul_B-LOC dala_O maduong_O 'mar_O Afghanistan_O ,_O jatelono_O nowacho_O kama_O :_O "_O Mano_O pok_O ong_O 'ere_O ,_O kata_O kamano_O nyalo_O bedo_O ni_O gidhi_O Kandahar_B-LOC ._O "_O	luo
Kandahar e kama jolweny mag Taliban odakie .	Kandahar_B-LOC e_O kama_O jolweny_O mag_O Taliban_O odakie_O ._O	luo
Kabul ichiko gi sirkal mar Ker Burhanuddin Rabbani , ma Jo - Taliban kedo mondo ogol e loch .	Kabul_B-LOC ichiko_O gi_O sirkal_O mar_O Ker_O Burhanuddin_B-PER Rabbani_I-PER ,_O ma_O Jo_O -_O Taliban_O kedo_O mondo_O ogol_O e_O loch_O ._O	luo
Jatelono nowacho ni chwo adekgo , ma iparo ni ne gin johigini 20 gi wiye , sani nie dala mar Abu Dhabi .	Jatelono_O nowacho_O ni_O chwo_O adekgo_O ,_O ma_O iparo_O ni_O ne_O gin_O johigini_O 20_O gi_O wiye_O ,_O sani_O nie_O dala_O mar_O Abu_B-LOC Dhabi_I-LOC ._O	luo
Ne ok ochiwo weche momedore .	Ne_O ok_O ochiwo_O weche_O momedore_O ._O	luo
